classification,location_evidence,cell_index,tree_id,direction_index_zero_based,direction,q_seeder,q_oracle,triangle_aabb_candidate_count,port_boundary_labels,x_m,y_m,z_m
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76862,80534349,11,1 0 -1,1.0,,1,outlet_03,0.0001780527715790346,0.00013740635942453768,0.0001291563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76863,80534350,2,0 0 -1,1.0,,0,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001291563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76867,80535369,0,-1 0 0,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001288963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76868,80535373,9,0 1 1,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001291563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76869,80535401,4,0 1 0,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001294163989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76869,80535401,9,0 1 1,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001294163989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76873,80646734,1,0 -1 0,1.0,,0,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001301963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76876,80646762,5,0 0 1,1.0,,0,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76876,80646762,6,0 -1 -1,1.0,,0,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76876,80646762,12,-1 0 1,1.0,,4,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76876,80646762,14,-1 -1 0,1.0,,4,outlet_03,0.00017831277157903457,0.00013740635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76879,80646768,1,0 -1 0,1.0,,0,outlet_03,0.00017831277157903457,0.0001376663594245377,0.00013071639894086847
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76879,80646768,9,0 1 1,1.0,,0,outlet_03,0.00017831277157903457,0.0001376663594245377,0.00013071639894086847
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76879,80646768,14,-1 -1 0,1.0,,3,outlet_03,0.00017831277157903457,0.0001376663594245377,0.00013071639894086847
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76881,80646782,5,0 0 1,1.0,,0,outlet_03,0.00017831277157903457,0.00013792635942453768,0.00013071639894086847
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76881,80646782,9,0 1 1,1.0,,0,outlet_03,0.00017831277157903457,0.00013792635942453768,0.00013071639894086847
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76882,80646907,4,0 1 0,1.0,,0,outlet_03,0.0001780527715790346,0.00013922635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76882,80646907,5,0 0 1,1.0,,1,outlet_03,0.0001780527715790346,0.00013922635942453768,0.0001304563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76884,80647753,4,0 1 0,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001299363989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76884,80647753,8,0 1 -1,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001299363989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76885,80647757,5,0 0 1,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001301963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,76885,80647757,8,0 1 -1,1.0,,0,outlet_03,0.0001780527715790346,0.00013948635942453768,0.0001301963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82602,122667048,1,0 -1 0,1.0,,0,outlet_01,0.0001133127715790346,0.0001537863594245377,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82602,122667048,2,0 0 -1,1.0,,2,outlet_01,0.0001133127715790346,0.0001537863594245377,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82602,122667048,6,0 -1 -1,1.0,,3,outlet_01,0.0001133127715790346,0.0001537863594245377,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82880,122667485,5,0 0 1,1.0,,0,outlet_01,0.0001135727715790346,0.00015352635942453768,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82883,122667500,15,-1 1 0,1.0,,4,outlet_01,0.0001138327715790346,0.0001532663594245377,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82885,122667506,9,0 1 1,1.0,,6,outlet_01,0.0001143527715790346,0.00015300635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82886,122667507,13,1 0 1,1.0,,4,outlet_01,0.0001140927715790346,0.0001532663594245377,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82887,122667514,0,-1 0 0,1.0,,0,outlet_01,0.0001138327715790346,0.00015352635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82887,122667514,7,0 -1 1,1.0,,5,outlet_01,0.0001138327715790346,0.00015352635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82907,122667558,5,0 0 1,1.0,,0,outlet_01,0.0001153927715790346,0.00015352635942453768,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82907,122667558,17,1 1 0,1.0,,2,outlet_01,0.0001153927715790346,0.00015352635942453768,0.0001665963989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82908,122667561,9,0 1 1,1.0,,4,outlet_01,0.0001146127715790346,0.00015300635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82910,122667564,12,-1 0 1,1.0,,3,outlet_01,0.0001148727715790346,0.0001532663594245377,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82911,122667571,17,1 1 0,1.0,,3,outlet_01,0.0001151327715790346,0.0001532663594245377,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82912,122667585,3,1 0 0,1.0,,0,outlet_01,0.0001151327715790346,0.00015352635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82912,122667585,7,0 -1 1,1.0,,2,outlet_01,0.0001151327715790346,0.00015352635942453768,0.0001668563989408685
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82923,126261942,8,0 1 -1,1.0,,2,outlet_01,0.0001133127715790346,0.00015404635942453768,0.00016607639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82927,126262348,9,0 1 1,1.0,,2,outlet_01,0.0001138327715790346,0.00015430635942453768,0.00016529639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82930,126262351,17,1 1 0,1.0,,2,outlet_01,0.0001135727715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82931,126262352,4,0 1 0,1.0,,0,outlet_01,0.0001138327715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82931,126262352,15,-1 1 0,1.0,,2,outlet_01,0.0001138327715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82938,126262369,12,-1 0 1,1.0,,3,outlet_01,0.0001140927715790346,0.00015456635942453768,0.00016529639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82940,126262379,0,-1 0 0,1.0,,1,outlet_01,0.0001135727715790346,0.00015430635942453768,0.00016581639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82940,126262379,8,0 1 -1,1.0,,2,outlet_01,0.0001135727715790346,0.00015430635942453768,0.00016581639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82948,126262419,9,0 1 1,1.0,,2,outlet_01,0.0001151327715790346,0.00015430635942453768,0.00016529639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82951,126262423,4,0 1 0,1.0,,0,outlet_01,0.0001151327715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82951,126262423,17,1 1 0,1.0,,3,outlet_01,0.0001151327715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82952,126262424,15,-1 1 0,1.0,,3,outlet_01,0.0001153927715790346,0.00015430635942453768,0.00016555639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82954,126262426,13,1 0 1,1.0,,1,outlet_01,0.0001148727715790346,0.00015456635942453768,0.00016529639894086848
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82955,126262452,3,1 0 0,1.0,,0,outlet_01,0.0001153927715790346,0.00015430635942453768,0.00016581639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82955,126262452,8,0 1 -1,1.0,,3,outlet_01,0.0001153927715790346,0.00015430635942453768,0.00016581639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82955,126262452,11,1 0 -1,1.0,,5,outlet_01,0.0001153927715790346,0.00015430635942453768,0.00016581639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82956,126265965,2,0 0 -1,1.0,,0,outlet_01,0.0001156527715790346,0.00015404635942453768,0.00016607639894086849
SEEDER_ONLY_INTERSECTION,BOUNDARY_CAP_CELL,82956,126265965,8,0 1 -1,1.0,,0,outlet_01,0.0001156527715790346,0.00015404635942453768,0.00016607639894086849
