port,property_row,cell_index_zero_based,tree_id,normal_index_one_based,incoming_pdf_index_one_based,outgoing_storage_pdf_index_one_based,old_outgoing_pdf,replacement_incoming_equilibrium_pdf,domain_mass_delta_lattice,signed_port_mass_flow_kg_s
inlet,61526,183797,87650694,9,9,8,0.028129480655829604,0.028134564810441014,5.0841546114094305e-06,1.7592704269183742e-15
inlet,61526,183797,87650694,9,12,13,0.028131083309716347,0.02813455559912908,3.4722894127307835e-06,1.2015165832703862e-15
inlet,61527,183798,87650695,9,9,8,0.02813008859562723,0.02813456374677037,4.475151143139983e-06,1.5485369080728198e-15
inlet,61527,183798,87650695,9,12,13,0.028130423851859397,0.028134559657865543,4.135806006146103e-06,1.4311132831712168e-15
inlet,61528,183799,87650696,7,7,10,0.028134043304113704,0.028135433309353294,1.3900052395904305e-06,4.809836242558959e-16
inlet,61528,183799,87650696,7,11,14,0.02813411103285201,0.028135544829642194,1.4337967901845161e-06,4.961368180112914e-16
inlet,61540,183823,87650736,9,9,8,0.028128762248122996,0.028134554648069365,5.7923999463686815e-06,2.0043446168339506e-15
inlet,61540,183823,87650736,9,12,13,0.02813228590608015,0.028134579511328587,2.293605248438607e-06,7.936564076056312e-16
inlet,61543,183826,87650743,3,7,10,0.02813431349310256,0.028134911408439774,5.979153372137613e-07,2.0689669196930484e-16
inlet,61543,183826,87650743,3,9,8,0.028128647163085205,0.02813488251342324,6.235350338036627e-06,2.1576187762988413e-15
inlet,61544,183827,87650744,3,7,10,0.028134678547043303,0.028135306563857553,6.280168142504261e-07,2.173127084764201e-16
inlet,61544,183827,87650744,3,9,8,0.028128479873601432,0.028135282372536187,6.802498934754819e-06,2.353869250593125e-15
inlet,61547,183832,87650749,3,7,10,0.028134516190351386,0.028135137991695404,6.218013440181802e-07,2.1516196881471844e-16
inlet,61547,183832,87650749,3,9,8,0.02812921995776379,0.028135080260879585,5.860303115796245e-06,2.027841155983224e-15
inlet,61548,183833,87650750,7,7,10,0.028134298523031884,0.028135916002202395,1.6174791705111935e-06,5.59696446770322e-16
inlet,61548,183833,87650750,7,11,14,0.028133949865797044,0.028136483304177846,2.533438380802888e-06,8.76645885584294e-16
inlet,61549,183834,87650751,3,3,6,0.05625875425835297,0.05627356410871869,1.4809850365719857e-05,5.1246537068380714e-15
inlet,61549,183834,87650751,3,7,10,0.0281345794632681,0.028136213141931925,1.6336786638239398e-06,5.65301958737291e-16
inlet,61549,183834,87650751,3,11,14,0.028134079913603168,0.02813672617633826,2.6462627350926082e-06,9.15686505925114e-16
