port,property_row,cell_index_zero_based,tree_id,normal_index_one_based,incoming_pdf_index_one_based,outgoing_storage_pdf_index_one_based,old_outgoing_pdf,replacement_incoming_equilibrium_pdf,domain_mass_delta_lattice,signed_port_mass_flow_kg_s
inlet,61526,183797,87650694,9,9,8,0.028129768964761125,0.028134853134225132,5.084169464007748e-06,1.7592755663641585e-15
inlet,61526,183797,87650694,9,12,13,0.028131371691688774,0.028134843921300244,3.4722296114696183e-06,1.201495890235201e-15
inlet,61527,183798,87650695,9,9,8,0.028130376937394484,0.02813485206959033,4.475132195844861e-06,1.548530351738773e-15
inlet,61527,183798,87650695,9,12,13,0.028130712206351036,0.028134847980576416,4.135774225380584e-06,1.4311022860703816e-15
inlet,61528,183799,87650696,7,7,10,0.028134331677038084,0.028135721620131556,1.3899430934723178e-06,4.809621198296736e-16
inlet,61528,183799,87650696,7,11,14,0.028134399408862757,0.02813583314752541,1.4337386626539494e-06,4.961167041372392e-16
inlet,61540,183823,87650736,9,9,8,0.02812905052054499,0.028134842973503972,5.792452958980343e-06,2.0043629607922052e-15
inlet,61540,183823,87650736,9,12,13,0.028132574315911027,0.028134867832466093,2.293516555066516e-06,7.936257170309911e-16
inlet,61543,183826,87650743,3,7,10,0.028134601838583465,0.02813519971376641,5.978751829449624e-07,2.0688279738446002e-16
inlet,61543,183826,87650743,3,9,8,0.028128935433528852,0.028135170826237392,6.235392708539567e-06,2.157633437767363e-15
inlet,61544,183827,87650744,3,7,10,0.028134966895882005,0.02813559487429275,6.279784107443565e-07,2.1729941970814255e-16
inlet,61544,183827,87650744,3,9,8,0.02812876814224363,0.028135570692026227,6.802549782598116e-06,2.353886845476409e-15
inlet,61547,183832,87650749,3,7,10,0.028134804537334336,0.02813542630138897,6.217640546347936e-07,2.15149065566402e-16
inlet,61547,183832,87650749,3,9,8,0.028129508262543863,0.02813536857825321,5.860315709347447e-06,2.027845513730754e-15
inlet,61548,183833,87650750,7,7,10,0.028134586898905557,0.02813620431298799,1.6174140824339045e-06,5.596739243377306e-16
inlet,61548,183833,87650750,7,11,14,0.028134238261038058,0.02813677163003856,2.533369000502772e-06,8.766218779134944e-16
inlet,61549,183834,87650751,3,3,6,0.05625933079185575,0.056274140752137526,1.480996028177528e-05,5.1246917410995235e-15
inlet,61549,183834,87650751,3,7,10,0.028134867836718536,0.02813650145347931,1.6336167607752805e-06,5.652805384204112e-16
inlet,61549,183834,87650751,3,11,14,0.02813436830566908,0.028137014494377072,2.6461887079921864e-06,9.15660890321633e-16
inlet,61550,183835,87650752,3,3,6,0.056258351885535976,0.056273711572280755,1.535968674477861e-05,5.314913633070683e-15
inlet,61550,183835,87650752,3,7,10,0.02813418164977446,0.02813664210754357,2.4604577691100804e-06,8.513923986817827e-16
inlet,61550,183835,87650752,3,11,14,0.028133757009715404,0.028137160055952487,3.403046237082652e-06,1.1775563616614091e-15
inlet,61550,183835,87650752,3,12,13,0.02813132604980432,0.02813655151961831,5.225469813990857e-06,1.8081697377728417e-15
