cluster_id,r10,r25,r50,r75,r90
0,-0.05253468437951045,-0.060075156233511916,-0.11609561280373279,-0.19924885004058673,-0.521484097805668
1,3.898347521281923,1.748056607534383,1.0672479355727345,0.9199440019764008,0.8919915293131538
2,0.0,0.25424146138423476,0.7819187146180564,0.6550415867675258,0.21745745586170193
3,2.436330967038794,1.413840002813962,1.0042573663641696,0.957913250120584,0.6142849336935945
4,1.2207428790244192,1.0361711357853887,0.9069442522258909,0.9477665494159029,0.5396519285636099
