port,property_row,cell_index_zero_based,tree_id,normal_index_one_based,incoming_pdf_index_one_based,outgoing_storage_pdf_index_one_based,old_outgoing_pdf,replacement_incoming_equilibrium_pdf,domain_mass_delta_lattice,signed_port_mass_flow_kg_s
outlet_03,58315,172618,85601031,1,1,4,0.05553299103072268,0.05551824907799119,-1.4741952731489594e-05,5.1011590830335634e-15
outlet_03,58315,172618,85601031,1,11,14,0.027761905969996007,0.027758971997443208,-2.9339725527988136e-06,1.0152427571627777e-15
outlet_03,58315,172618,85601031,1,13,12,0.027766023856716955,0.027759277081386306,-6.746775330648824e-06,2.3345872074064396e-15
outlet_03,58315,172618,85601031,1,15,18,0.027765807130380474,0.027758701158294437,-7.105972086036971e-06,2.4588800894091402e-15
outlet_03,58315,172618,85601031,1,16,17,0.027762596454803636,0.027759547926154822,-3.048528648814247e-06,1.054882612231486e-15
outlet_03,58316,172619,85601037,3,3,6,0.05552456157706041,0.05552384352141427,-7.180556461441889e-07,2.484688526797254e-16
outlet_03,58316,172619,85601037,3,7,10,0.02776227781999829,0.027761917246968103,-3.605730301871335e-07,1.2476911448149624e-16
outlet_03,58316,172619,85601037,3,9,8,0.027762283757063883,0.027761926274446895,-3.574826169874812e-07,1.2369973855478749e-16
outlet_03,58316,172619,85601037,3,12,13,0.027762348475116636,0.02776201807132253,-3.3040379410556597e-07,1.1432965130665253e-16
outlet_03,58317,172629,85601106,11,11,14,0.02776276348454721,0.027760775454410115,-1.9880301370955866e-06,6.879182273815969e-16
outlet_03,58317,172629,85601106,11,15,18,0.027762282511870916,0.027760703800342294,-1.5787115286228226e-06,5.462816765462777e-16
outlet_03,58318,172631,85601108,1,1,4,0.05553386954792801,0.05551942549743733,-1.4444050490676485e-05,4.998075946812824e-15
outlet_03,58318,172631,85601108,1,11,14,0.027762848393525365,0.027759475728556846,-3.3726649685192345e-06,1.1670435288699083e-15
outlet_03,58318,172631,85601108,1,13,12,0.027765555574576238,0.02775994977090439,-5.6058036718466264e-06,1.939776693033382e-15
outlet_03,58318,172631,85601108,1,15,18,0.027762293454892048,0.027759448735255807,-2.844719636241333e-06,9.843585633061594e-16
outlet_03,58319,172633,85601110,1,1,4,0.05553367328478384,0.055519611087826964,-1.4062196956876605e-05,4.865943137963768e-15
outlet_03,58319,172633,85601110,1,11,14,0.027762884647091004,0.02775957344414401,-3.3112029469949122e-06,1.1457758206448853e-15
outlet_03,58319,172633,85601110,1,15,18,0.0277624196986035,0.027759483383520342,-2.936315083159474e-06,1.0160533431308797e-15
outlet_03,58320,172635,85601112,1,1,4,0.055534562229725803,0.055517470985578105,-1.7091244147698914e-05,5.914084579727788e-15
outlet_03,58320,172635,85601112,1,11,14,0.027763269889899703,0.02775890367912277,-4.366210776932805e-06,1.510840264438921e-15
outlet_03,58320,172635,85601112,1,13,12,0.027765251107122003,0.02775856730747445,-6.683799647553418e-06,2.3127957267468812e-15
outlet_03,58320,172635,85601112,1,15,18,0.027762657388347572,0.027758304623687766,-4.352764659806829e-06,1.50618750345413e-15
outlet_03,58320,172635,85601112,1,16,17,0.027765319279197734,0.02775916636857907,-6.15291061866613e-06,2.1290921536098907e-15
outlet_03,58321,172645,85601122,1,1,4,0.05553423813458591,0.05551853407872786,-1.5704055858052623e-05,5.434075704886418e-15
outlet_03,58321,172645,85601122,1,11,14,0.027762646493134993,0.02775893686271545,-3.709630419544002e-06,1.2836437108452447e-15
outlet_03,58321,172645,85601122,1,13,12,0.027766046371554748,0.027759597219940008,-6.449151614740245e-06,2.2316004491806963e-15
outlet_03,58321,172645,85601122,1,15,18,0.0277626843516944,0.02775872019997175,-3.964151722646997e-06,1.3717157377196783e-15
outlet_03,58321,172645,85601122,1,16,17,0.027764852915158515,0.02775981388952962,-5.03902562889319e-06,1.7436544414879611e-15
outlet_03,58322,172647,85601124,1,1,4,0.055534615450976446,0.055516382787614206,-1.823266336224011e-05,6.3090499618490145e-15
outlet_03,58322,172647,85601124,1,11,14,0.027762473794704565,0.027758529561188763,-3.9442335158026975e-06,1.364823439011889e-15
outlet_03,58322,172647,85601124,1,13,12,0.02776616203388321,0.02775785323054567,-8.30880333754086e-06,2.875095883593531e-15
outlet_03,58322,172647,85601124,1,15,18,0.027763941409981775,0.027758297105545206,-5.644304436568798e-06,1.9530991157302563e-15
outlet_03,58322,172647,85601124,1,16,17,0.027764376496749944,0.027758085682471623,-6.2908142783209275e-06,2.176810967992533e-15
outlet_03,58323,172649,85601126,1,1,4,0.05553503708841988,0.055515419990362684,-1.961709805719386e-05,6.7881060100986365e-15
outlet_03,58323,172649,85601126,1,11,14,0.027763096423271502,0.02775791215161244,-5.184271659061657e-06,1.7939139369268378e-15
outlet_03,58323,172649,85601126,1,13,12,0.027765322290809795,0.027757507840222722,-7.814450587072946e-06,2.704034961800899e-15
outlet_03,58323,172649,85601126,1,15,18,0.02776323555292605,0.027757797045013344,-5.438507912704921e-06,1.8818873281139168e-15
outlet_03,58323,172649,85601126,1,16,17,0.027764927274866836,0.027757622945622368,-7.3043292444681385e-06,2.5275176328096497e-15
outlet_03,58324,172651,85601128,1,1,4,0.05553524390046853,0.055515850341466756,-1.9393559001774918e-05,6.710754772868896e-15
outlet_03,58324,172651,85601128,1,11,14,0.027763057449513247,0.02775815608774001,-4.901361773237967e-06,1.6960186065024757e-15
outlet_03,58324,172651,85601128,1,13,12,0.02776584682619982,0.027757694255647978,-8.152570551842736e-06,2.8210346402597865e-15
outlet_03,58324,172651,85601128,1,15,18,0.027763907798924643,0.02775807740177953,-5.8303971451137415e-06,2.01749279055548e-15
outlet_03,58324,172651,85601128,1,16,17,0.027764459466226486,0.02775777294052221,-6.686525704277524e-06,2.3137390243732084e-15
outlet_03,58325,172661,85601138,1,1,4,0.055533976696151816,0.05551923452629618,-1.4742169855634646e-05,5.101234214518846e-15
outlet_03,58325,172661,85601138,1,11,14,0.02776330512068759,0.027759336468260207,-3.968652427382979e-06,1.3732731169395267e-15
outlet_03,58325,172661,85601138,1,13,12,0.027764340285601284,0.02775989806087652,-4.442224724763438e-06,1.5371433768878707e-15
outlet_03,58325,172661,85601138,1,15,18,0.027762270770057825,0.027759190764192292,-3.080005865532809e-06,1.0657746760507873e-15
outlet_03,58326,172663,85601140,1,1,4,0.055534855095643765,0.055517298901786576,-1.755619385718915e-05,6.074971164898671e-15
outlet_03,58326,172663,85601140,1,11,14,0.027763805741033376,0.027758760273839004,-5.0454671943721274e-06,1.745883416905963e-15
outlet_03,58326,172663,85601140,1,13,12,0.02776485831769527,0.027758538628390065,-6.319689305204351e-06,2.1868025958550064e-15
outlet_03,58326,172663,85601140,1,15,18,0.027762647770770938,0.02775817942362407,-4.468347146867335e-06,1.546182520698276e-15
outlet_03,58326,172663,85601140,1,16,17,0.02776541748157201,0.02775911948612231,-6.297995449697225e-06,2.1792958692983667e-15
outlet_03,58327,172665,85601142,1,1,4,0.055534156255370656,0.05551817411008982,-1.5982145280833693e-05,5.530303010098506e-15
outlet_03,58327,172665,85601142,1,11,14,0.02776380728079246,0.027759096117693963,-4.711163098497506e-06,1.63020414386614e-15
outlet_03,58327,172665,85601142,1,13,12,0.027763835519747572,0.027759077992398823,-4.757527348749069e-06,1.6462475690898284e-15
outlet_03,58327,172665,85601142,1,15,18,0.027762081267286968,0.027758700559764857,-3.380707522111087e-06,1.1698264943327013e-15
outlet_03,58328,172667,85601144,1,1,4,0.055534945353197945,0.05551727512336419,-1.7670229833753603e-05,6.114431042992147e-15
outlet_03,58328,172667,85601144,1,11,14,0.02776429713394017,0.027758630781925326,-5.66635201484228e-06,1.9607282410040355e-15
outlet_03,58328,172667,85601144,1,13,12,0.027764397109613304,0.02775864434144052,-5.752768172783557e-06,1.9906308310497483e-15
outlet_03,58328,172667,85601144,1,15,18,0.027762614598343855,0.027758165750655525,-4.448847688329899e-06,1.5394351215006102e-15
outlet_03,58328,172667,85601144,1,16,17,0.027765457866672894,0.027759109380729004,-6.348485943889065e-06,2.196767099042809e-15
outlet_03,58329,172677,85601154,1,1,4,0.05553536984683357,0.05551528493481498,-2.0084912018589196e-05,6.9499837125853815e-15
outlet_03,58329,172677,85601154,1,11,14,0.027763687207345112,0.02775776035738469,-5.926849960421338e-06,2.0508683659525926e-15
outlet_03,58329,172677,85601154,1,13,12,0.02776485623447069,0.027757524577931056,-7.331656539634468e-06,2.5369736989422385e-15
outlet_03,58329,172677,85601154,1,15,18,0.027763228730419913,0.027757621747971747,-5.606982448166237e-06,1.940184585097559e-15
outlet_03,58329,172677,85601154,1,16,17,0.027765003101106883,0.0277576631868587,-7.339914248182672e-06,2.53983111449179e-15
outlet_03,58330,172679,85601156,1,1,4,0.055535607151005736,0.055515251839468226,-2.0355311537510745e-05,7.043550079749767e-15
outlet_03,58330,172679,85601156,1,11,14,0.027763651197093106,0.0277577872872339,-5.863909859207123e-06,2.0290891976942295e-15
outlet_03,58330,172679,85601156,1,13,12,0.027765429752899258,0.027757464553172562,-7.965199726695654e-06,2.7561986986444758e-15
outlet_03,58330,172679,85601156,1,15,18,0.02776388548462987,0.02775754100462383,-6.344480006040265e-06,2.1953809240485135e-15
outlet_03,58330,172679,85601156,1,16,17,0.027764529132246744,0.02775771083510421,-6.818297142534985e-06,2.3593359056951523e-15
outlet_03,58331,172681,85601158,1,1,4,0.055535485723590176,0.055515312387416846,-2.0173336173330558e-05,6.9805811299244675e-15
outlet_03,58331,172681,85601158,1,11,14,0.027764262749904654,0.027757683624122603,-6.579125782051054e-06,2.276575420693189e-15
outlet_03,58331,172681,85601158,1,13,12,0.02776435348058881,0.027757628763321357,-6.724717267453384e-06,2.326954454034276e-15
outlet_03,58331,172681,85601158,1,15,18,0.027763258565178944,0.027757657570555577,-5.600994623367744e-06,1.9381126176035106e-15
outlet_03,58331,172681,85601158,1,16,17,0.027765018405608164,0.02775765481686134,-7.363588746825411e-06,2.548023203151097e-15
outlet_03,58332,172683,85601160,1,1,4,0.05553574289387235,0.05551516158626979,-2.058130760256016e-05,7.121751516218501e-15
outlet_03,58332,172683,85601160,1,11,14,0.027764235959426647,0.027757692097705004,-6.543861721643174e-06,2.2643729950491255e-15
outlet_03,58332,172683,85601160,1,13,12,0.027764299016435103,0.027757469489011168,-6.829527423934251e-06,2.3632219208661628e-15
outlet_03,58332,172683,85601160,1,15,18,0.027763869793173676,0.027757470727615988,-6.3990655576884325e-06,2.2142691668521734e-15
outlet_03,58332,172683,85601160,1,16,17,0.027764536518042518,0.027757690859090304,-6.84565895221409e-06,2.368803914887358e-15
outlet_03,58333,172684,85601161,7,2,5,0.05552534677302258,0.055523275111132475,-2.071661890104548e-06,7.168573295658281e-16
outlet_03,58333,172684,85601161,7,3,6,0.05552576844897653,0.055523433033743325,-2.3354152332080713e-06,8.081239199802077e-16
outlet_03,58333,172684,85601161,7,7,10,0.027762221334448087,0.02776168703062569,-5.34303822397747e-07,1.848851944085982e-16
outlet_03,58333,172684,85601161,7,8,9,0.027762604244018642,0.027761588080594948,-1.016163423694233e-06,3.5162311079398935e-16
outlet_03,58334,172693,85601233,15,15,18,0.02776471927253247,0.027757739806755288,-6.979465777181421e-06,2.4151051012353495e-15
outlet_03,58335,172694,85601234,15,1,4,0.05553452324864892,0.055518841780696285,-1.5681467952638473e-05,5.4262596101689275e-15
outlet_03,58335,172694,85601234,15,2,5,0.05552564993492906,0.05552469568685596,-9.542480731011826e-07,3.301985370750481e-16
outlet_03,58335,172694,85601234,15,7,10,0.02776285560674027,0.027762418884801035,-4.367219392335808e-07,1.5111892757075113e-16
outlet_03,58335,172694,85601234,15,8,9,0.027762605736056413,0.027762276802236724,-3.289338196890701e-07,1.138209959417145e-16
outlet_03,58335,172694,85601234,15,11,14,0.027762675122540433,0.02775949192423118,-3.1831983092547866e-06,1.1014823656072987e-15
outlet_03,58335,172694,85601234,15,13,12,0.027766139413026327,0.027759349856646895,-6.78955637943221e-06,2.349390737139438e-15
outlet_03,58335,172694,85601234,15,15,18,0.02776459593496075,0.027760101670009724,-4.494264951027116e-06,1.5551508605451093e-15
outlet_03,58335,172694,85601234,15,16,17,0.02776396116394259,0.027758740127383136,-5.2210365594530794e-06,1.806635698350474e-15
outlet_03,58336,172695,85601235,1,1,4,0.05553530174968891,0.05551549883576981,-1.980291391909944e-05,6.852403887659094e-15
outlet_03,58336,172695,85601235,1,11,14,0.027762564468849938,0.02775825755952358,-4.3069093263563285e-06,1.4903201787518267e-15
outlet_03,58336,172695,85601235,1,13,12,0.027766557698086756,0.027757241285549565,-9.316412537190705e-06,3.223758975557103e-15
outlet_03,58336,172695,85601235,1,15,18,0.02776524677935389,0.02775742351650578,-7.823262848111884e-06,2.7070842691931833e-15
outlet_03,58337,172696,85601237,15,15,18,0.027764782148329673,0.02775785070379116,-6.931444538511855e-06,2.3984883081768205e-15
outlet_03,58338,172697,85601238,15,1,4,0.055535099139704204,0.05551811134877763,-1.6987790926577262e-05,5.878286653346805e-15
outlet_03,58338,172697,85601238,15,2,5,0.05552509608945012,0.05552481294761711,-2.8314183300737206e-07,9.79755911268876e-17
outlet_03,58338,172697,85601238,15,8,9,0.027762619265804936,0.027762227134872638,-3.9213093229809037e-07,1.3568909787358281e-16
outlet_03,58338,172697,85601238,15,11,14,0.027763232432636217,0.027759234992836977,-3.997439799240804e-06,1.3832344135264794e-15
outlet_03,58338,172697,85601238,15,13,12,0.02776582437672561,0.027758876357099112,-6.94801962649802e-06,2.4042237871986803e-15
outlet_03,58338,172697,85601238,15,15,18,0.02776461867097973,0.02775979508127195,-4.823589707780157e-06,1.6691071324703445e-15
outlet_03,58338,172697,85601238,15,16,17,0.02776393425160096,0.02775831628720229,-5.617964398667991e-06,1.9439846703082368e-15
outlet_03,58339,172698,85601239,1,1,4,0.055535950608011274,0.05551508943821811,-2.086116979316266e-05,7.218592252421659e-15
outlet_03,58339,172698,85601239,1,13,12,0.027766204560047563,0.0277570740707549,-9.130489292661498e-06,3.159423940378802e-15
outlet_03,58339,172698,85601239,1,15,18,0.02776531314039067,0.027757068650996287,-8.244489394383658e-06,2.852841324697729e-15
outlet_03,58340,172707,85601249,1,1,4,0.05553483223113106,0.05551565390945779,-1.9178321673266052e-05,6.636276182865987e-15
outlet_03,58340,172707,85601249,1,11,14,0.027762500090003816,0.027758218258767755,-4.281831236060962e-06,1.481642405160674e-15
outlet_03,58340,172707,85601249,1,13,12,0.027766017809604356,0.02775743565620696,-8.582153397395514e-06,2.969683226673042e-15
outlet_03,58340,172707,85601249,1,15,18,0.027765684930660152,0.027757323746226546,-8.361184433605673e-06,2.893221318455326e-15
outlet_03,58340,172707,85601249,1,16,17,0.027762989172089803,0.0277583301723551,-4.658999734702407e-06,1.6121540509190528e-15
outlet_03,58341,172708,85601251,1,1,4,0.055534075367145386,0.05551603427664484,-1.8041090500547918e-05,6.242759989191837e-15
