port_id,custom_direction_dot,centerline_vmtk_direction_dot,boundarynormal_vmtk_direction_dot,centerline_actual_length_um,boundarynormal_actual_length_um,planned_length_um,centerline_area_error,boundarynormal_area_error
raw-analysis__fMOST_0_5_6_0_0_6_0001_02_01__anchor_003274__cut_000,0.9999999999999998,0.993813282075122,0.9999999992806298,15.563495654847099,15.708206380461817,15.873904761904763,0.0025266233865639835,0.003573416279312052
raw-analysis__fMOST_0_5_6_0_0_6_0001_02_01__anchor_003274__cut_001,1.0,0.997908798707851,0.9999999980435297,11.760789245766547,11.79744067934013,11.735384615384614,0.006595612378359875,0.008639769295537352
raw-analysis__fMOST_0_5_6_0_0_6_0001_02_01__anchor_003274__cut_002,1.0,0.5495420634971047,0.9999999997502064,6.415594757750976,11.696299570434919,11.528563636363636,0.36087933909333003,0.006233786563088469
raw-analysis__fMOST_0_5_6_0_0_6_0001_02_01__anchor_003274__terminal_000,1.0,0.9980682639271433,0.9999999992440433,12.655852973214317,12.69243702903149,12.549999999999999,0.0013611584085618119,0.0032745293424743128
