iteration,target_lattice,controlled_lattice,relative_error,rho_boundary,pressure_pa,max_lattice_velocity,minimum_pdf,globBC_count
155645,0.00234787245957609,0.0023478724595770288,3.999020805167455e-13,1.0066027930988002,23778.29342031882,1.6875167651970743e-05,0.027959438183374288,287
155646,0.00234787245957609,0.0023478724595764147,1.3834949575383021e-13,1.0066027983384191,23778.293544090775,1.687516776727151e-05,0.027959438328896403,287
155647,0.00234787245957609,0.002347872459574067,8.61498061676721e-13,1.0066028035779269,23778.293667860104,1.68751678825917e-05,0.02795943847441533,287
155648,0.00234787245957609,0.0023478724595746682,6.054868452350539e-13,1.0066028088173211,23778.293791626747,1.6875167997992867e-05,0.027959438619931127,287
155649,0.00234787245957609,0.0023478724595717114,1.864855152377396e-12,1.0066028140566,23778.29391539067,1.687516811323332e-05,0.027959438765443743,287
155650,0.00234787245957609,0.0023478724595729855,1.322170481449822e-12,1.0066028192957663,23778.29403915194,1.6875168228497563e-05,0.02795943891095321,287
155651,0.00234787245957609,0.0023478724595726776,1.4533161983860294e-12,1.00660282453482,23778.29416291054,1.687516834407257e-05,0.027959439056459503,287
155652,0.00234787245957609,0.0023478724595715067,1.952039347298368e-12,1.0066028297737584,23778.294286666423,1.687516845948833e-05,0.027959439201962654,287
155653,0.00234787245957609,0.002347872459574249,7.841036174566212e-13,1.0066028350125829,23778.29441041961,1.6875168574847176e-05,0.02795943934746263,287
155654,0.00234787245957609,0.0023478724595756223,1.9911983501018554e-13,1.006602840251294,23778.294534170127,1.6875168690183814e-05,0.027959439492959464,287
155655,0.00234787245957609,0.002347872459577932,7.84657754288746e-13,1.0066028454898912,23778.29465791794,1.6875168805463348e-05,0.02795943963845312,287
155656,0.00234787245957609,0.002347872459574119,8.393325883917283e-13,1.0066028507283742,23778.294781663066,1.6875168920628482e-05,0.027959439783943642,287
155657,0.00234787245957609,0.0023478724595721494,1.6782957522287067e-12,1.0066028559667441,23778.294905405513,1.6875169035991232e-05,0.027959439929430972,287
155658,0.00234787245957609,0.0023478724595748794,5.155319661534581e-13,1.0066028612050018,23778.295029145316,1.6875169151556098e-05,0.02795944007491517,287
155659,0.00234787245957609,0.0023478724595734418,1.1278531656513848e-12,1.006602866443144,23778.295152882383,1.6875169267043534e-05,0.02795944022039619,287
155660,0.00234787245957609,0.002347872459575281,3.444883973042635e-13,1.0066028716811726,23778.295276616776,1.6875169382453837e-05,0.02795944036587407,287
155661,0.00234787245957609,0.0023478724595770444,4.065517225022434e-13,1.0066028769190876,23778.29540034848,1.6875169497845044e-05,0.027959440511348785,287
155662,0.00234787245957609,0.0023478724595755577,2.2664196433905162e-13,1.0066028821568866,23778.295524077446,1.6875169612831592e-05,0.027959440656820326,287
155663,0.00234787245957609,0.0023478724595750074,4.610418443278508e-13,1.0066028873945752,23778.2956478038,1.687516972806446e-05,0.027959440802288724,287
155664,0.00234787245957609,0.002347872459573052,1.293909503011456e-12,1.0066028926321489,23778.295771527442,1.687516984340354e-05,0.027959440947753968,287
155665,0.00234787245957609,0.0023478724595756557,1.8489698965231515e-13,1.0066028978696102,23778.295895248433,1.6875169958981168e-05,0.027959441093216034,287
155666,0.00234787245957609,0.002347872459571245,2.063420850555457e-12,1.0066029031069539,23778.29601896664,1.6875170074040887e-05,0.02795944123867496,287
155667,0.00234787245957609,0.002347872459570112,2.546074031336176e-12,1.0066029083441876,23778.29614268225,1.6875170189350528e-05,0.02795944138413071,287
155668,0.00234787245957609,0.0023478724595782188,9.067525696335814e-13,1.0066029135813068,23778.296266395162,1.6875170304772553e-05,0.027959441529583316,287
155669,0.00234787245957609,0.0023478724595771693,4.597488583862261e-13,1.0066029188183132,23778.296390105403,1.6875170420361498e-05,0.027959441675032753,287
155670,0.00234787245957609,0.0023478724595690217,3.0104406966567753e-12,1.006602924055204,23778.29651381291,1.687517053573925e-05,0.027959441820479047,287
155671,0.00234787245957609,0.0023478724595724456,1.5521372667816225e-12,1.0066029292919823,23778.296637517764,1.6875170651204238e-05,0.027959441965922156,287
155672,0.00234787245957609,0.0023478724595703353,2.4509472084880813e-12,1.006602934528646,23778.296761219914,1.687517076652391e-05,0.027959442111362136,287
155673,0.00234787245957609,0.002347872459572044,1.7231808356308172e-12,1.0066029397651959,23778.29688491937,1.6875170881841175e-05,0.027959442256798934,287
155674,0.00234787245957609,0.0023478724595771125,4.35551550050109e-13,1.0066029450016303,23778.297008616097,1.6875170996806176e-05,0.02795944240223259,287
155675,0.00234787245957609,0.002347872459572707,1.4407557635245335e-12,1.0066029502379539,23778.29713231021,1.6875171111934284e-05,0.027959442547663076,287
155676,0.00234787245957609,0.002347872459572355,1.590742132752985e-12,1.0066029554741636,23778.297256001635,1.6875171227265053e-05,0.027959442693090426,287
155677,0.00234787245957609,0.0023478724595749037,5.051880786204615e-13,1.0066029607102598,23778.29737969037,1.687517134279299e-05,0.027959442838514592,287
155678,0.00234787245957609,0.0023478724595771064,4.329655781668598e-13,1.0066029659462408,23778.297503376394,1.6875171458099678e-05,0.02795944298393561,287
155679,0.00234787245957609,0.002347872459577164,4.575323110577269e-13,1.006602971182109,23778.297627059746,1.687517157343906e-05,0.027959443129353473,287
155680,0.00234787245957609,0.0023478724595739817,8.978863803195843e-13,1.0066029764178632,23778.297750740407,1.6875171688749792e-05,0.027959443274768177,287
155681,0.00234787245957609,0.0023478724595717825,1.834562338887906e-12,1.0066029816535034,23778.29787441838,1.6875171803992118e-05,0.027959443420179725,287
155682,0.00234787245957609,0.002347872459570321,2.4570427136414545e-12,1.006602986889031,23778.297998093687,1.6875171919279448e-05,0.02795944356558812,287
155683,0.00234787245957609,0.0023478724595715006,1.954625319181617e-12,1.0066029921244455,23778.298121766325,1.6875172034815952e-05,0.027959443710993345,287
155684,0.00234787245957609,0.002347872459573287,1.1937954486742385e-12,1.0066029973597423,23778.29824543618,1.687517214986521e-05,0.027959443856395424,287
155685,0.00234787245957609,0.0023478724595782465,9.185741553855776e-13,1.0066030025949309,23778.298369103482,1.687517226530188e-05,0.027959444001794332,287
155686,0.00234787245957609,0.002347872459571401,1.9971091429778534e-12,1.0066030078300028,23778.298492768026,1.687517238070305e-05,0.027959444147190104,287
155687,0.00234787245957609,0.0023478724595753855,2.9997273845690287e-13,1.0066030130649608,23778.29861642988,1.6875172495974668e-05,0.027959444292582694,287
155688,0.00234787245957609,0.0023478724595762243,5.726080598623146e-14,1.006603018299805,23778.298740089045,1.6875172611048966e-05,0.027959444437972148,287
155689,0.00234787245957609,0.0023478724595707894,2.257553454076519e-12,1.0066030235345365,23778.29886374555,1.6875172726292948e-05,0.027959444583358424,287
155690,0.00234787245957609,0.002347872459573865,9.475739829334433e-13,1.0066030287691539,23778.298987399357,1.687517284152586e-05,0.027959444728741564,287
155691,0.00234787245957609,0.002347872459568561,3.2066051352289617e-12,1.006603034003658,23778.299111050488,1.6875172956888185e-05,0.027959444874121532,287
155692,0.00234787245957609,0.00234787245957097,2.180713146688544e-12,1.006603039238048,23778.299234698927,1.6875173072142504e-05,0.027959445019498354,287
155693,0.00234787245957609,0.0023478724595683512,3.296005877478433e-12,1.006603044472325,23778.299358344695,1.6875173187518624e-05,0.027959445164872008,287
155694,0.00234787245957609,0.002347872459570703,2.294311197274132e-12,1.0066030497064877,23778.299481987757,1.6875173302810687e-05,0.027959445310242526,287
155695,0.00234787245957609,0.0023478724595738035,9.738031263206847e-13,1.0066030549405363,23778.29960562813,1.687517341790808e-05,0.027959445455609862,287
155696,0.00234787245957609,0.0023478724595757698,1.3631766070270587e-13,1.0066030601744715,23778.299729265826,1.687517353303891e-05,0.02795944560097406,287
155697,0.00234787245957609,0.002347872459568638,3.1739110621335973e-12,1.006603065408296,23778.299852900906,1.687517364862617e-05,0.02795944574633509,287
155698,0.00234787245957609,0.002347872459578289,9.366759585683218e-13,1.0066030706420035,23778.299976533213,1.6875173764004894e-05,0.027959445891692976,287
155699,0.00234787245957609,0.0023478724595765938,2.146356663096805e-13,1.006603075875596,23778.300100162814,1.687517387897556e-05,0.027959446037047694,287
155700,0.00234787245957609,0.002347872459574683,5.99206627804306e-13,1.0066030811090783,23778.300223789807,1.6875173994110437e-05,0.02795944618239926,287
155701,0.00234787245957609,0.0023478724595754853,2.574889146606666e-13,1.0066030863424436,23778.300347414035,1.6875174109092087e-05,0.027959446327747665,287
155702,0.00234787245957609,0.0023478724595740238,8.799692894142151e-13,1.0066030915757,23778.300471035694,1.6875174224588895e-05,0.02795944647309292,287
155703,0.00234787245957609,0.0023478724595759107,7.62861705558503e-14,1.006603096808839,23778.30059465458,1.687517433985653e-05,0.02795944661843502,287
155704,0.00234787245957609,0.0023478724595721347,1.6845759696594546e-12,1.0066031020418655,23778.30071827081,1.6875174455064635e-05,0.027959446763773956,287
155705,0.00234787245957609,0.0023478724595769056,3.474437937422625e-13,1.0066031072747794,23778.300841884375,1.6875174570474033e-05,0.027959446909109745,287
155706,0.00234787245957609,0.0023478724595729786,1.325125877887821e-12,1.0066031125075785,23778.300965495233,1.687517468580992e-05,0.027959447054442376,287
155707,0.00234787245957609,0.002347872459576858,3.2712544323101907e-13,1.0066031177402635,23778.301089103392,1.6875174801005773e-05,0.02795944719977185,287
155708,0.00234787245957609,0.0023478724595720974,1.7004612255136995e-12,1.0066031229728356,23778.301212708888,1.6875174916231446e-05,0.02795944734509817,287
155709,0.00234787245957609,0.0023478724595684393,3.25850928517132e-12,1.0066031282052932,23778.30133631167,1.687517503133843e-05,0.027959447490421323,287
155710,0.00234787245957609,0.0023478724595757164,1.590372708198235e-13,1.0066031334376389,23778.301459911818,1.6875175146619688e-05,0.027959447635741336,287
155711,0.00234787245957609,0.0023478724595760833,2.770684160624103e-15,1.0066031386698688,23778.301583509226,1.6875175261737127e-05,0.027959447781058182,287
155712,0.00234787245957609,0.0023478724595782465,9.185741553855776e-13,1.0066031439019858,23778.30170710397,1.6875175376767623e-05,0.027959447926371887,287
155713,0.00234787245957609,0.0023478724595768622,3.2897256600476847e-13,1.0066031491339893,23778.301830696033,1.6875175491875047e-05,0.027959448071682422,287
155714,0.00234787245957609,0.002347872459572004,1.7401743651493116e-12,1.0066031543658824,23778.30195428549,1.6875175607498137e-05,0.027959448216989806,287
155715,0.00234787245957609,0.002347872459569046,3.0000968091237786e-12,1.0066031595976574,23778.302077872147,1.687517572270207e-05,0.027959448362294043,287
155716,0.00234787245957609,0.002347872459571966,1.7564290455583064e-12,1.0066031648293192,23778.302201456143,1.6875175837677687e-05,0.027959448507595113,287
155717,0.00234787245957609,0.0023478724595756813,1.7399896528719365e-13,1.0066031700608704,23778.302325037515,1.6875175953013844e-05,0.02795944865289304,287
155718,0.00234787245957609,0.002347872459575203,3.777366072317527e-13,1.0066031752923066,23778.302448616178,1.687517606842789e-05,0.0279594487981878,287
155719,0.00234787245957609,0.0023478724595711094,2.121235793373813e-12,1.0066031805236288,23778.302572192148,1.687517618377057e-05,0.027959448943479407,287
155720,0.00234787245957609,0.0023478724595727167,1.4366920934222848e-12,1.0066031857548363,23778.3026957654,1.6875176298781495e-05,0.027959449088767862,287
155721,0.00234787245957609,0.002347872459569343,2.8735688991219446e-12,1.0066031909859308,23778.302819335993,1.6875176413738927e-05,0.02795944923405316,287
155722,0.00234787245957609,0.0023478724595728225,1.3916222977427994e-12,1.0066031962169135,23778.302942903938,1.687517652901188e-05,0.027959449379335304,287
155723,0.00234787245957609,0.002347872459575345,3.171509802527723e-13,1.006603201447781,23778.303066469165,1.687517664420765e-05,0.027959449524614294,287
155724,0.00234787245957609,0.002347872459577438,5.742704703586891e-13,1.0066032066785353,23778.30319003172,1.687517675945004e-05,0.027959449669890134,287
155725,0.00234787245957609,0.0023478724595749046,5.048186540657115e-13,1.0066032119091761,23778.30331359159,1.6875176874635344e-05,0.02795944981516281,287
155726,0.00234787245957609,0.002347872459576472,1.6273151636732232e-13,1.006603217139703,23778.303437148774,1.6875176989836863e-05,0.027959449960432342,287
155727,0.00234787245957609,0.0023478724595699402,2.619220093176652e-12,1.0066032223701167,23778.30356070328,1.6875177105005717e-05,0.027959450105698717,287
155728,0.00234787245957609,0.0023478724595728737,1.3698262490125565e-12,1.0066032276004173,23778.303684255112,1.6875177220307203e-05,0.02795945025096193,287
155729,0.00234787245957609,0.0023478724595764147,1.3834949575383021e-13,1.0066032328306038,23778.303807804252,1.6875177335651914e-05,0.02795945039622199,287
155730,0.00234787245957609,0.0023478724595733637,1.1611013755788741e-12,1.0066032380606762,23778.303931350696,1.6875177450771484e-05,0.027959450541478897,287
155731,0.00234787245957609,0.0023478724595779894,8.09039774902238e-13,1.0066032432906364,23778.304054894492,1.68751775660203e-05,0.027959450686732654,287
155732,0.00234787245957609,0.002347872459572775,1.4117559359766679e-12,1.0066032485204808,23778.30417843555,1.6875177681084764e-05,0.02795945083198325,287
155733,0.00234787245957609,0.002347872459573439,1.1289614393156345e-12,1.0066032537502119,23778.30430197393,1.687517779597525e-05,0.027959450977230703,287
155734,0.00234787245957609,0.002347872459571651,1.890530158932513e-12,1.0066032589798306,23778.30442550966,1.687517791098223e-05,0.027959451122475,287
155735,0.00234787245957609,0.0023478724595734574,1.121203523665887e-12,1.0066032642093374,23778.304549042747,1.687517802638259e-05,0.02795945126771614,287
155736,0.00234787245957609,0.0023478724595713306,2.0270325319125936e-12,1.0066032694387288,23778.3046725731,1.6875178141665312e-05,0.027959451412954132,287
155737,0.00234787245957609,0.002347872459576328,1.0140704027884217e-13,1.0066032746680065,23778.304796100772,1.6875178256883697e-05,0.02795945155818895,287
155738,0.00234787245957609,0.002347872459573321,1.1793878910389932e-12,1.006603279897171,23778.304919625767,1.687517837207019e-05,0.027959451703420627,287
155739,0.00234787245957609,0.002347872459578073,8.446892444356015e-13,1.0066032851262212,23778.30504314807,1.6875178487151468e-05,0.02795945184864916,287
155740,0.00234787245957609,0.0023478724595707864,2.2588464400181435e-12,1.0066032903551585,23778.3051666677,1.6875178602234995e-05,0.027959451993874528,287
155741,0.00234787245957609,0.0023478724595733655,1.1603625264693742e-12,1.0066032955839823,23778.305290184646,1.6875178717374643e-05,0.027959452139096744,287
155742,0.00234787245957609,0.0023478724595732215,1.2216870025578544e-12,1.0066033008126922,23778.30541369891,1.687517883246541e-05,0.02795945228431581,287
155743,0.00234787245957609,0.0023478724595723086,1.6105063464321035e-12,1.0066033060412904,23778.30553721053,1.6875178947854216e-05,0.027959452429531722,287
155744,0.00234787245957609,0.002347872459568896,3.064007257095508e-12,1.0066033112697728,23778.305660719416,1.6875179063013996e-05,0.02795945257474447,287
155745,0.00234787245957609,0.002347872459574573,6.461235462575408e-13,1.006603316498142,23778.305784225628,1.687517917805129e-05,0.02795945271995408,287
155746,0.00234787245957609,0.0023478724595709993,2.168152711827048e-12,1.0066033217263985,23778.305907729173,1.6875179293194444e-05,0.02795945286516053,287
155747,0.00234787245957609,0.002347872459575055,4.4072349381660734e-13,1.0066033269545394,23778.306031229993,1.6875179408094263e-05,0.02795945301036383,287
155748,0.00234787245957609,0.0023478724595759654,5.301242360660784e-14,1.0066033321825698,23778.3061547282,1.6875179523244185e-05,0.027959453155563977,287
155749,0.00234787245957609,0.002347872459572166,1.671276685688459e-12,1.0066033374104852,23778.30627822369,1.6875179638468343e-05,0.027959453300760974,287
155750,0.00234787245957609,0.002347872459577054,4.1061539260449206e-13,1.006603342638288,23778.306401716523,1.6875179753795047e-05,0.027959453445954803,287
155751,0.00234787245957609,0.0023478724595743963,7.213014431491414e-13,1.0066033478659757,23778.306525206634,1.687517986895071e-05,0.027959453591145496,287
155752,0.00234787245957609,0.0023478724595766528,2.3975653603267237e-13,1.0066033530935505,23778.30664869408,1.6875179983984626e-05,0.027959453736333028,287
155753,0.00234787245957609,0.0023478724595759506,5.92926410373558e-14,1.0066033583210114,23778.306772178832,1.6875180098975135e-05,0.027959453881517417,287
155754,0.00234787245957609,0.002347872459572233,1.6426462826953432e-12,1.00660336354836,23778.30689566094,1.687518021408148e-05,0.027959454026698635,287
155755,0.00234787245957609,0.0023478724595751804,3.8734164565524957e-13,1.0066033687755933,23778.307019140313,1.6875180329027617e-05,0.02795945417187672,287
155756,0.00234787245957609,0.0023478724595688413,3.0872810040447503e-12,1.0066033740027158,23778.30714261708,1.687518044433096e-05,0.02795945431705164,287
155757,0.00234787245957609,0.0023478724595746617,6.08257529395678e-13,1.006603379229722,23778.307266091088,1.6875180559383776e-05,0.027959454462223417,287
155758,0.00234787245957609,0.0023478724595716177,1.904753004290383e-12,1.0066033844566173,23778.307389562484,1.6875180674684405e-05,0.027959454607392034,287
155759,0.00234787245957609,0.002347872459570818,2.2453624437697732e-12,1.0066033896833957,23778.30751303112,1.687518078956913e-05,0.02795945475255751,287
155760,0.00234787245957609,0.002347872459574541,6.596075425059114e-13,1.0066033949100637,23778.30763649714,1.6875180904628412e-05,0.02795945489771982,287
155761,0.00234787245957609,0.002347872459575754,1.429673026882037e-13,1.0066034001366173,23778.307759960462,1.6875181019765045e-05,0.027959455042878986,287
155762,0.00234787245957609,0.0023478724595738685,9.460962847144437e-13,1.006603405363057,23778.307883421094,1.687518113494162e-05,0.02795945518803499,287
155763,0.00234787245957609,0.002347872459574837,5.336337693362022e-13,1.0066034105893833,23778.308006879048,1.6875181249989386e-05,0.02795945533318785,287
155764,0.00234787245957609,0.0023478724595782587,9.23746099152076e-13,1.0066034158155965,23778.308130334328,1.6875181365093886e-05,0.027959455478337558,287
155765,0.00234787245957609,0.0023478724595772885,5.105447346643347e-13,1.0066034210416963,23778.308253786934,1.6875181480273382e-05,0.027959455623484113,287
155766,0.00234787245957609,0.002347872459570149,2.5303734877593056e-12,1.006603426267682,23778.30837723684,1.687518159534382e-05,0.027959455768627513,287
155767,0.00234787245957609,0.0023478724595756275,1.9690328768168626e-13,1.0066034314935528,23778.30850068403,1.6875181710099103e-05,0.027959455913767774,287
155768,0.00234787245957609,0.002347872459569396,2.851034001282202e-12,1.0066034367193142,23778.30862412864,1.6875181825341994e-05,0.027959456058904868,287
155769,0.00234787245957609,0.0023478724595707356,2.2804577764710116e-12,1.0066034419449579,23778.30874757047,1.6875181940314895e-05,0.027959456204038825,287
155770,0.00234787245957609,0.0023478724595772348,4.876404122698421e-13,1.0066034471704908,23778.308871009678,1.687518205543467e-05,0.02795945634916961,287
155771,0.00234787245957609,0.0023478724595741183,8.397020129464781e-13,1.0066034523959093,23778.30899444619,1.6875182170490437e-05,0.027959456494297256,287
155772,0.00234787245957609,0.0023478724595747376,5.759328808550636e-13,1.006603457621216,23778.309117880057,1.6875182285852056e-05,0.02795945663942176,287
155773,0.00234787245957609,0.0023478724595760105,3.3802346759614057e-14,1.006603462846405,23778.309241311144,1.6875182400580524e-05,0.027959456784543108,287
155774,0.00234787245957609,0.002347872459571928,1.772683725967301e-12,1.0066034680714844,23778.309364739638,1.6875182515642282e-05,0.027959456929661296,287
155775,0.00234787245957609,0.002347872459576262,7.333077411785126e-14,1.0066034732964497,23778.309488165443,1.6875182630788287e-05,0.02795945707477634,287
155776,0.00234787245957609,0.0023478724595784616,1.0101914449635479e-12,1.0066034785213007,23778.30961158855,1.6875182745939817e-05,0.02795945721988822,287
155777,0.00234787245957609,0.0023478724595682936,3.3205726103693e-12,1.0066034837460387,23778.30973500898,1.6875182861003673e-05,0.027959457364996967,287
155778,0.00234787245957609,0.002347872459569284,2.8986897688449365e-12,1.0066034889706628,23778.30985842672,1.6875182975987108e-05,0.027959457510102554,287
155779,0.00234787245957609,0.0023478724595763405,1.0676369632271543e-13,1.0066034941951736,23778.30998184179,1.6875183090954497e-05,0.027959457655204988,287
155780,0.00234787245957609,0.002347872459578416,9.907966558391793e-13,1.0066034994195714,23778.31010525419,1.6875183206051346e-05,0.02795945780030427,287
155781,0.00234787245957609,0.0023478724595780752,8.456128058224762e-13,1.0066035046438548,23778.310228663882,1.6875183320995588e-05,0.02795945794540042,287
155782,0.00234787245957609,0.002347872459576247,6.686584440972835e-14,1.0066035098680255,23778.310352070916,1.6875183436010102e-05,0.027959458090493397,287
155783,0.00234787245957609,0.002347872459575672,1.7787792311206742e-13,1.0066035150920836,23778.31047547529,1.687518355115461e-05,0.027959458235583236,287
155784,0.00234787245957609,0.0023478724595749753,4.747105528535963e-13,1.006603520316028,23778.310598876975,1.6875183666421126e-05,0.027959458380669922,287
155785,0.00234787245957609,0.0023478724595759914,4.1929686964111427e-14,1.0066035255398578,23778.310722275957,1.6875183781541574e-05,0.027959458525753458,287
155786,0.00234787245957609,0.002347872459572662,1.4599658403715273e-12,1.0066035307635741,23778.310845672255,1.687518389645723e-05,0.027959458670833832,287
155787,0.00234787245957609,0.002347872459577104,4.318573045026102e-13,1.0066035359871783,23778.310969065908,1.687518401151938e-05,0.027959458815911074,287
155788,0.00234787245957609,0.002347872459576929,3.5741825672050927e-13,1.0066035412106675,23778.31109245684,1.6875184126462988e-05,0.027959458960985156,287
155789,0.00234787245957609,0.002347872459570491,2.384635500910478e-12,1.0066035464340426,23778.311215845075,1.687518424114226e-05,0.027959459106056083,287
155790,0.00234787245957609,0.0023478724595706246,2.3277441194789962e-12,1.006603551657306,23778.311339230677,1.6875184356007545e-05,0.027959459251123864,287
155791,0.00234787245957609,0.0023478724595758704,9.346441235171974e-14,1.0066035568804585,23778.31146261366,1.6875184471459392e-05,0.027959459396188494,287
155792,0.00234787245957609,0.0023478724595731473,1.2532728019889693e-12,1.0066035621034923,23778.311585993833,1.6875184586317873e-05,0.027959459541249985,287
155793,0.00234787245957609,0.0023478724595759016,8.016512838072405e-14,1.0066035673264169,23778.31170937143,1.6875184701428902e-05,0.027959459686308315,287
155794,0.00234787245957609,0.0023478724595750507,4.4257061659035673e-13,1.006603572549226,23778.3118327463,1.687518481644604e-05,0.027959459831363505,287
155795,0.00234787245957609,0.0023478724595784417,1.0016946802043007e-12,1.0066035777719247,23778.31195611856,1.6875184931853922e-05,0.027959459976415538,287
155796,0.00234787245957609,0.0023478724595776173,6.505566409145394e-13,1.0066035829945044,23778.31207948801,1.6875185046695418e-05,0.027959460121464424,287
155797,0.00234787245957609,0.0023478724595769993,3.8734164565524957e-13,1.006603588216974,23778.312202854857,1.687518516154905e-05,0.02795946026651015,287
155798,0.00234787245957609,0.0023478724595697898,2.6833152534257564e-12,1.0066035934393294,23778.31232621901,1.6875185276380996e-05,0.027959460411552735,287
155799,0.00234787245957609,0.00234787245957682,3.110554750993993e-13,1.0066035986615731,23778.312449580524,1.687518539148287e-05,0.02795946055659217,287
155800,0.00234787245957609,0.0023478724595744228,7.100339942292701e-13,1.0066036038837025,23778.312572939336,1.687518550663915e-05,0.02795946070162846,287
155801,0.00234787245957609,0.0023478724595718094,1.8231101776906598e-12,1.0066036091057182,23778.312696295463,1.6875185621713445e-05,0.027959460846661593,287
155802,0.00234787245957609,0.0023478724595739323,9.189435799403275e-13,1.0066036143276196,23778.312819648887,1.6875185736566813e-05,0.02795946099169158,287
155803,0.00234787245957609,0.0023478724595713085,2.0364528580587157e-12,1.006603619549408,23778.31294299964,1.687518585138649e-05,0.02795946113671842,287
155804,0.00234787245957609,0.0023478724595720926,1.7024930605648238e-12,1.0066036247710843,23778.313066347753,1.6875185966391673e-05,0.027959461281742103,287
155805,0.00234787245957609,0.0023478724595740936,8.502306127568497e-13,1.0066036299926466,23778.313189693174,1.6875186081473564e-05,0.027959461426762637,287
155806,0.00234787245957609,0.002347872459569034,3.005268752890277e-12,1.0066036352140948,23778.31331303589,1.687518619641427e-05,0.027959461571780038,287
155807,0.00234787245957609,0.002347872459573898,9.335358498529478e-13,1.0066036404354315,23778.31343637598,1.687518631159661e-05,0.02795946171679428,287
155808,0.00234787245957609,0.0023478724595780605,8.393325883917283e-13,1.0066036456566534,23778.313559713355,1.6875186426650396e-05,0.027959461861805375,287
155809,0.00234787245957609,0.002347872459575444,2.7503658101128595e-13,1.0066036508777612,23778.313683048036,1.6875186541526743e-05,0.02795946200681331,287
155810,0.00234787245957609,0.002347872459568446,3.255553888733321e-12,1.0066036560987575,23778.31380638008,1.687518665653303e-05,0.027959462151818108,287
155811,0.00234787245957609,0.002347872459571184,2.0894652816653237e-12,1.0066036613196387,23778.313929709406,1.6875186771468676e-05,0.02795946229681975,287
155812,0.00234787245957609,0.0023478724595697646,2.694028565513503e-12,1.0066036665404066,23778.314053036058,1.6875186886250284e-05,0.027959462441818256,287
155813,0.00234787245957609,0.002347872459575198,3.7976844228287706e-13,1.0066036717610627,23778.314176360065,1.687518700127566e-05,0.027959462586813602,287
155814,0.00234787245957609,0.002347872459571428,1.9854722695032323e-12,1.0066036769816025,23778.31429968133,1.6875187115993154e-05,0.027959462731805804,287
155815,0.00234787245957609,0.0023478724595730415,1.2983425976684547e-12,1.006603682202033,23778.31442300001,1.6875187231125562e-05,0.027959462876794856,287
155816,0.00234787245957609,0.002347872459576649,2.380941255362979e-13,1.006603687422349,23778.31454631598,1.6875187346353234e-05,0.02795946302178077,287
155817,0.00234787245957609,0.002347872459571511,1.9501922245246186e-12,1.0066036926425501,23778.314669629246,1.687518746136535e-05,0.027959463166763527,287
155818,0.00234787245957609,0.0023478724595760257,2.733741705149115e-14,1.0066036978626383,23778.31479293984,1.6875187576251596e-05,0.02795946331174313,287
155819,0.00234787245957609,0.002347872459572056,1.7180088918643188e-12,1.0066037030826112,23778.31491624771,1.6875187690823238e-05,0.027959463456719576,287
155820,0.00234787245957609,0.002347872459576374,1.2098654168058583e-13,1.0066037083024755,23778.315039553017,1.68751878059621e-05,0.027959463601692897,287
155821,0.00234787245957609,0.002347872459574699,5.923722735414332e-13,1.0066037135222237,23778.315162855582,1.6875187921029676e-05,0.027959463746663058,287
155822,0.00234787245957609,0.002347872459569784,2.6857165130316303e-12,1.006603718741858,23778.315286155455,1.6875188035937813e-05,0.027959463891630076,287
155823,0.00234787245957609,0.002347872459569335,2.8770784323920684e-12,1.0066037239613799,23778.31540945267,1.6875188150875637e-05,0.02795946403659394,287
155824,0.00234787245957609,0.0023478724595719746,1.7527348000108076e-12,1.0066037291807883,23778.31553274721,1.6875188265811652e-05,0.027959464181554664,287
155825,0.00234787245957609,0.002347872459572751,1.4220998235096646e-12,1.006603734400084,23778.31565603908,1.6875188380849172e-05,0.027959464326512244,287
155826,0.00234787245957609,0.0023478724595772157,4.795130720653447e-13,1.0066037396192642,23778.315779328223,1.6875188495585243e-05,0.027959464471466664,287
155827,0.00234787245957609,0.0023478724595699125,2.631041678928648e-12,1.006603744838333,23778.315902614737,1.68751886104649e-05,0.027959464616417944,287
155828,0.00234787245957609,0.002347872459577626,6.542508864620381e-13,1.0066037500572895,23778.316025898603,1.687518872563932e-05,0.027959464761366067,287
155829,0.00234787245957609,0.002347872459575077,4.313031676704854e-13,1.0066037552761302,23778.316149179725,1.6875188840615752e-05,0.02795946490631105,287
155830,0.00234787245957609,0.0023478724595755703,2.2128530829517837e-13,1.0066037604948574,23778.31627245817,1.687518895529097e-05,0.027959465051252894,287
155831,0.00234787245957609,0.002347872459571777,1.8369635984937804e-12,1.0066037657134732,23778.316395733986,1.687518907020244e-05,0.02795946519619158,287
155832,0.00234787245957609,0.002347872459578318,9.490516811524428e-13,1.0066037709319755,23778.316519007116,1.6875189185215718e-05,0.027959465341127115,287
155833,0.00234787245957609,0.002347872459577538,6.167542941549253e-13,1.0066037761503641,23778.31664227756,1.687518930021678e-05,0.027959465486059508,287
155834,0.00234787245957609,0.0023478724595779174,7.78377536857998e-13,1.0066037813686366,23778.316765545263,1.687518941476498e-05,0.027959465630988754,287
155835,0.00234787245957609,0.0023478724595748807,5.149778293213332e-13,1.0066037865868007,23778.316888810412,1.687518952979039e-05,0.027959465775914856,287
155836,0.00234787245957609,0.0023478724595767213,2.6894107585791294e-13,1.0066037918048505,23778.31701207285,1.6875189645042505e-05,0.02795946592083781,287
