cluster_id,r10,r25,r50,r75,r90,branch_count,bifurcation_count,total_vessel_length_um,cycle_rank
0,-0.05151845415181598,-0.09382218105500126,-0.2553563072948589,-0.4472195098996505,-1.1296713704598234,-0.8,-0.8,-1.1183923852279454,0.0
1,-0.03319685410468645,-0.05079787545873442,-0.10927789530569344,-0.16638824512076036,-0.48361468870334046,0.13333333333333333,0.13333333333333333,0.5955302442573605,0.0
2,2.9236698184531704,1.525245537720769,1.0252542227670245,0.945256834072523,0.7068537989001142,0.26666666666666666,0.26666666666666666,-0.06897365689571576,0.0
3,-0.052917611711685145,0.0835453575490392,0.17478268319526555,0.037475147935955244,-0.24891488034514644,-0.8,-0.8,-0.6416943677375887,0.0
4,0.598220860702819,0.5134425306897725,0.767676967384356,0.8133654106325658,0.43124185224772016,0.4,0.4,0.6134846094796488,0.0
