global_edge_id,parent_node_id,child_node_id,length_um,radius_parent_um,radius_child_um,resistance_pa_s_m3,flow_rate_m3_s,flow_rate_pL_s,mean_velocity_parent_mm_s,mean_velocity_child_mm_s,flow_sign_parent_to_child
2266,4676,4677,2.034600697925767,8.0306,8.0041,4330235889282.0894,1.172695728140728e-17,0.01172695728140728,5.7881460571045674e-05,5.8265363285229067e-05,1
2267,4677,4678,2.6045537045720613,8.0041,7.9019,5725599122568.085,1.1726957281407277e-17,0.011726957281407277,5.826536328522905e-05,5.9782271397621686e-05,1
2268,4678,4679,4.519435805496057,7.9019,7.8551,10315127972028.8,1.1726957281407225e-17,0.011726957281407225,5.978227139762142e-05,6.049674857962121e-05,1
2269,4679,4680,7.164844729650482,7.8551,7.4275,18527774158446.633,1.1726957281407222e-17,0.011726957281407222,6.0496748579621194e-05,6.766282863872878e-05,1
2270,4680,4681,2.7970162673820775,7.4275,7.5452,7831694316811.342,1.0292708912043213e-17,0.010292708912043213,5.938742528277763e-05,5.7549069478366644e-05,1
2271,4681,4682,1.9184629264075028,7.5452,7.608,5119559819796.239,1.0292708912043146e-17,0.010292708912043145,5.7549069478366264e-05,5.660291663894359e-05,1
2272,4682,4683,1.274558747174879,7.608,7.829,3159924733734.79,1.0292708912042978e-17,0.010292708912042977,5.660291663894267e-05,5.3452402726024705e-05,1
2273,4683,4684,1.1768602295939803,7.829,7.8924,2710536919749.977,1.029270891204283e-17,0.01029270891204283,5.345240272602394e-05,5.2597080945164916e-05,1
2274,4684,4685,1.317042140555869,7.8924,7.8051,3052068291910.991,1.0292708912042844e-17,0.010292708912042843,5.259708094516498e-05,5.378025717012332e-05,1
2275,4685,4686,1.4926821496889464,7.8051,7.5542,3776937134733.336,1.029270891204282e-17,0.01029270891204282,5.37802571701232e-05,5.741202436703252e-05,1
2276,4686,4687,1.6854672942540323,7.5542,7.1454,5092019203259.515,1.0292708912042873e-17,0.010292708912042873,5.741202436703281e-05,6.416921503172676e-05,1
2277,4687,4688,2.129624380025748,7.1454,7.3001,6883518730887.224,1.0292708912042891e-17,0.010292708912042892,6.416921503172687e-05,6.147834947101239e-05,1
2278,4688,4689,2.618740155112756,7.3001,7.1763,8391271107419.398,9.845767095480847e-18,0.009845767095480847,5.8808766038058124e-05,6.0855314884191325e-05,1
2279,4689,4690,2.3217450333746745,7.1763,7.3824,7275888714025.047,9.845767095480861e-18,0.009845767095480861,6.085531488419142e-05,5.7504858590490856e-05,1
2280,4690,4691,1.8773918078014453,7.3824,7.488,5402678051614.089,9.845767095480882e-18,0.009845767095480882,5.750485859049098e-05,5.589436338088647e-05,1
2281,4691,4692,1.389712200421379,7.488,7.514,3860151428396.541,9.845767095480864e-18,0.009845767095480865,5.5894363380886366e-05,5.550822040282371e-05,1
2282,4692,4693,1.2337341690980206,7.514,7.6143,3314335607872.1455,9.845767095480824e-18,0.009845767095480825,5.5508220402823485e-05,5.4055478720482767e-05,1
2283,4693,4694,1.1537764081484698,7.6143,7.625,3009775214204.4536,9.84576709548077e-18,0.00984576709548077,5.405547872048247e-05,5.390387536347598e-05,1
2284,4694,4695,1.094942920886752,7.625,7.7393,2764981652025.4077,9.845767095480832e-18,0.009845767095480832,5.3903875363476314e-05,5.232344401637671e-05,1
2285,4695,4696,1.1396929411029906,7.7393,7.742,2791450711554.113,9.845767095480825e-18,0.009845767095480825,5.232344401637668e-05,5.22869550821173e-05,1
2286,4696,4697,1.1969962405956023,7.742,7.8039,2883527031003.727,9.845767095480944e-18,0.009845767095480944,5.228695508211793e-05,5.1460771654977396e-05,1
2287,4697,4698,1.157583690279032,7.8039,7.8072,2742143693510.3037,9.845767095480947e-18,0.009845767095480948,5.1460771654977416e-05,5.1417277276451446e-05,1
2288,4698,4699,1.1307077429645478,7.8072,7.849,2647811175507.916,9.845767095481103e-18,0.009845767095481102,5.141727727645226e-05,5.087108813773176e-05,1
2289,4699,4700,1.187265766372459,7.849,7.8872,2724135950467.6655,9.845767095481069e-18,0.00984576709548107,5.0871088137731584e-05,5.037951453926373e-05,1
2290,4700,4701,1.1665761869676696,7.8872,7.971,2595432488381.4746,9.8457670954811e-18,0.0098457670954811,5.0379514539263884e-05,4.9325792000812555e-05,1
2291,4701,4702,1.044222198576532,7.971,7.98,2269412747226.294,9.845767095481104e-18,0.009845767095481104,4.932579200081258e-05,4.9214593557118075e-05,1
2292,4702,4703,1.0165136496870086,7.98,8.0773,2151533203220.8933,9.845767095481112e-18,0.009845767095481113,4.9214593557118115e-05,4.803604674424487e-05,1
2293,4703,4704,1.0401922899156602,8.0773,8.0628,2156560676622.6064,9.845767095481183e-18,0.009845767095481182,4.803604674424522e-05,4.82089764919649e-05,1
2294,4704,4705,1.1550757550914246,8.0628,8.0751,2396045147365.1387,9.845767095481135e-18,0.009845767095481135,4.820897649196467e-05,4.806222442590867e-05,1
2295,4705,4706,1.1557248807566582,8.0751,8.0976,2376834324157.231,9.845767095481124e-18,0.009845767095481125,4.806222442590862e-05,4.7795504000123915e-05,1
2296,4706,4707,1.0993634521849418,8.0976,8.1037,2244986905705.03,9.845767095481104e-18,0.009845767095481104,4.7795504000123813e-05,4.772357566062876e-05,1
2297,4707,4708,1.00024996875781,8.1037,8.1786,2002386638706.0247,9.845767095481121e-18,0.009845767095481121,4.772357566062884e-05,4.6853468767680794e-05,1
2298,4708,4709,0.9867117106835247,8.1786,8.2914,1886928998988.1768,9.845767095481127e-18,0.009845767095481127,4.685346876768082e-05,4.558730840565207e-05,1
2299,4709,4710,1.0721940122944031,8.2914,8.4,1943727457098.958,9.845767095481252e-18,0.009845767095481251,4.5587308405652655e-05,4.441617068529973e-05,1
2300,4710,4711,1.5883639381451646,8.4,8.4987,2740677833116.0312,9.845767095481263e-18,0.009845767095481264,4.441617068529978e-05,4.3390503257395036e-05,1
2301,4711,4712,3.1715768948584655,8.4987,8.3885,5487544733959.8125,9.845767095481254e-18,0.009845767095481253,4.3390503257394995e-05,4.453803659395355e-05,1
2302,4712,4713,5.339456901221312,8.3885,8.2646,9769416584137.764,9.845767095481254e-18,0.009845767095481253,4.453803659395355e-05,4.588344391406351e-05,1
2303,4713,4714,3.5114811689655996,8.2646,8.4327,6358048594077.43,5.246653950143401e-18,0.005246653950143401,2.4450563366300877e-05,2.348546954913035e-05,1
2304,4714,4715,2.572936066053714,8.4327,8.4101,4498277072654.511,5.246653950143379e-18,0.005246653950143379,2.3485469549130253e-05,2.3611861570275394e-05,1
2305,4715,4716,1.7692088627406284,8.4101,8.4291,3095757235675.8843,5.246653950143369e-18,0.005246653950143369,2.361186157027535e-05,2.3505534738816425e-05,1
2306,4716,4717,1.3566502865514078,8.4291,8.3643,2399974919276.68,5.246653950143412e-18,0.005246653950143412,2.3505534738816614e-05,2.387115021580325e-05,1
2307,4717,4718,1.15887876846545,8.3643,8.3389,2094664134335.9622,5.24665395014337e-18,0.00524665395014337,2.387115021580306e-05,2.4016793080283817e-05,1
2308,4718,4719,1.4248157775656523,8.3389,8.323,2600960203135.529,5.246653950143433e-18,0.005246653950143433,2.4016793080284108e-05,2.4108642596900306e-05,1
2309,4719,4720,2.261614467587259,8.323,8.1428,4330443629757.068,5.246653950143453e-18,0.005246653950143453,2.4108642596900394e-05,2.5187497017517093e-05,1
2310,4720,4721,3.2760494501762376,8.1428,7.9923,6802389944995.0,5.246653950143462e-18,0.005246653950143462,2.5187497017517133e-05,2.614502090864933e-05,1
2311,4721,4722,2.8852382917187125,7.9923,8.001,6204425134224.361,5.2466539501434385e-18,0.005246653950143438,2.6145020908649216e-05,2.608819350830575e-05,1
2312,4722,4723,2.100975963689248,8.001,8.0262,4479874057397.63,5.246653950143437e-18,0.005246653950143437,2.6088193508305742e-05,2.5924631569653127e-05,1
2313,4723,4724,1.5982490419205686,8.0262,8.0164,3394827725335.6284,5.246653950143408e-18,0.005246653950143408,2.592463156965298e-05,2.5988055721050213e-05,1
2314,4724,4725,1.280781011726834,8.0164,8.0033,2736088249117.5522,5.246653950143433e-18,0.005246653950143433,2.598805572105034e-05,2.6073201136854787e-05,1
2315,4725,4726,1.1049434374663623,8.0033,8.0234,2356338403965.799,5.246653950143457e-18,0.005246653950143457,2.6073201136854906e-05,2.5942729043147348e-05,1
2316,4726,4727,0.9616652224137067,8.0234,7.7287,2200131348913.466,5.246653950143437e-18,0.005246653950143437,2.594272904314725e-05,2.7958872153116128e-05,1
2317,4727,4728,0.8727542609463654,7.7287,7.7393,2145002347645.0105,5.246653950143434e-18,0.005246653950143434,2.795887215311611e-05,2.7882337818008788e-05,1
2318,4728,4729,0.9293546147730666,7.7393,7.4137,2483860869081.477,5.246653950143446e-18,0.005246653950143446,2.7882337818008852e-05,3.038523026703949e-05,1
2319,4729,4730,0.9784170889758627,7.4137,7.1225,3087260643799.053,5.246653950143465e-18,0.005246653950143464,3.0385230267039602e-05,3.292059168070578e-05,1
2320,4730,4731,15.937292743750412,7.1225,6.6338,62879313142135.21,5.246653950143473e-18,0.005246653950143473,3.292059168070584e-05,3.79496521967663e-05,1
2321,4731,4732,0.672309452558868,6.6338,6.958,2776878784751.515,5.246653950143473e-18,0.005246653950143473,3.79496521967663e-05,3.4495599675247414e-05,1
2322,4732,4733,0.6972087205421358,6.958,7.2779,2392357237910.7725,5.2466539501434755e-18,0.005246653950143476,3.449559967524743e-05,3.1529739312488185e-05,1
2323,4733,4734,0.8721238444166034,7.2779,7.5754,2524288394273.497,5.246653950143476e-18,0.0052466539501434765,3.152973931248819e-05,2.9101904336512926e-05,1
2324,4734,4735,1.053802638068438,7.5754,7.7932,2659405661066.462,5.2466539501434724e-18,0.005246653950143472,2.9101904336512906e-05,2.7497987124970368e-05,1
2325,4735,4736,1.326348370527139,7.7932,7.8568,3110970672094.3647,5.246653950143475e-18,0.005246653950143475,2.749798712497038e-05,2.7054602156434438e-05,1
2326,4736,4737,1.649666632989833,7.8568,7.932,3735117807761.0146,5.246653950143473e-18,0.005246653950143473,2.7054602156434428e-05,2.6544046955156162e-05,1
2327,3724,4738,1.6974687036879312,4.5796,4.4137,36550213579549.29,1.212099964515176e-16,0.1212099964515176,0.0018396426618099524,0.001980536927472532,1
2328,4738,4739,1.086185987757162,4.4137,4.4039,25279948053244.33,1.2120999645151743e-16,0.12120999645151743,0.0019805369274725295,0.001989361313860687,1
2329,4739,4740,1.0720541031123338,4.4039,4.4859,24157038107579.76,1.2120999645151763e-16,0.12120999645151763,0.0019893613138606903,0.00191729698689597,1
2330,4740,4741,1.2684242192579012,4.4859,4.5215,27111972164873.34,1.2120999645151812e-16,0.12120999645151811,0.0019172969868959777,0.001887224193774884,1
2331,4741,4742,1.7267599717389763,4.5215,4.5715,35540108385099.586,1.2120999645151925e-16,0.12120999645151925,0.0018872241937749016,0.0018461675690844383,1
2332,4742,4743,2.184856974723976,4.5715,4.572,43978955195810.74,1.2120999645151945e-16,0.12120999645151945,0.0018461675690844414,0.00184576379248352,1
2333,4743,4744,2.384386713601641,4.572,4.6449,46494279667795.734,1.2120999645151935e-16,0.12120999645151935,0.0018457637924835185,0.0017882812737861282,1
2334,4744,4745,1.8106904760339337,4.6449,4.7085,33289317352451.863,1.2120999645151893e-16,0.12120999645151893,0.001788281273786122,0.0017402971794347045,1
2335,4745,4746,1.4812494725737406,4.7085,4.7023,26570175904936.504,1.2120999645151874e-16,0.12120999645151874,0.0017402971794347017,0.0017448893814363568,1
2336,4746,4747,1.693989374228766,4.7023,4.688,30652643748333.152,1.212099964515192e-16,0.1212099964515192,0.0017448893814363635,0.0017555506331802767,1
2337,4747,4748,2.073668247333705,4.688,4.7031,37510160959969.41,1.2120999645151834e-16,0.12120999645151834,0.0017555506331802641,0.0017442958185597479,1
2338,4748,4749,2.2318154045529726,4.7031,4.6889,40355340149848.01,1.212099964515184e-16,0.12120999645151839,0.0017442958185597485,0.001754876767695577,1
2339,4749,4750,1.9396391416962124,4.6889,4.6786,35440484507568.15,1.2120999645151832e-16,0.12120999645151832,0.001754876767695576,0.0017626120419816543,1
2340,4750,4751,1.485833099644787,4.6786,4.6654,27422899152396.164,1.2120999645151842e-16,0.12120999645151842,0.0017626120419816558,0.001772600207342341,1
2341,4751,4752,1.2690941651429983,4.6654,4.6989,23221104236399.008,1.2120999645151817e-16,0.12120999645151817,0.0017726002073423374,0.0017474154067792609,1
2342,4752,4753,1.151043005278243,4.6989,4.6367,21323507365520.363,1.2120999645151768e-16,0.12120999645151767,0.0017474154067792537,0.0017946120146138784,1
2343,4753,4754,0.9939818911831361,4.6367,4.6578,18739309052964.08,1.2120999645151802e-16,0.12120999645151802,0.0017946120146138834,0.0017783895294777702,1
2344,4754,4755,0.9213034245024857,4.6578,4.7214,16752430794675.312,1.2120999645151765e-16,0.12120999645151766,0.0017783895294777648,0.0017308003503403058,1
2345,4755,4756,0.9323625904121284,4.7214,4.7438,16343517604151.475,1.2120999645151773e-16,0.12120999645151773,0.001730800350340307,0.001714493426371468,1
2346,4756,4757,1.1044002897500433,4.7438,4.8017,18717886750585.406,1.212099964515181e-16,0.1212099964515181,0.0017144934263714732,0.0016733952052499382,1
2347,4757,4758,1.6159517319524028,4.8017,4.8754,25930041113332.062,1.2120999645151797e-16,0.12120999645151798,0.0016733952052499367,0.0016231851463212133,1
2348,4758,4759,2.2646412519425736,4.8754,4.9599,34058663043338.113,1.212099964515179e-16,0.12120999645151789,0.0016231851463212122,0.0015683490488989885,1
2349,4759,4760,2.1249941176389133,4.9599,5.116,29029636565753.082,1.2120999645151795e-16,0.12120999645151795,0.0015683490488989892,0.0014741018600990393,1
2350,4760,4761,1.796385259347226,5.116,5.1761,22527065693308.46,1.2120999645151755e-16,0.12120999645151755,0.0014741018600990343,0.001440068827696651,1
2351,4761,4762,1.4933519344079613,5.1761,5.2249,17954173567149.547,1.2120999645151748e-16,0.12120999645151748,0.0014400688276966502,0.0014132942763473747,1
2352,4762,4763,1.5556991997169711,5.2249,5.2527,18161860242368.723,1.2120999645151745e-16,0.12120999645151745,0.0014132942763473745,0.0013983740979590343,1
2353,4763,4764,1.543146136955269,5.2527,5.232,17966373864832.953,1.212099964515172e-16,0.12120999645151721,0.0013983740979590317,0.0014094611032357083,1
2354,4764,4765,1.597028490666335,5.232,5.21,18899751861036.3,1.212099964515172e-16,0.12120999645151721,0.0014094611032357083,0.0014213895533401408,1
2355,4765,4766,1.701940069450157,5.21,5.1591,20715082304414.777,1.2120999645151736e-16,0.12120999645151735,0.0014213895533401423,0.0014495749448933594,1
2356,4766,4767,1.6830329765040235,5.1591,5.1257,21163927136763.383,1.2120999645151733e-16,0.12120999645151732,0.001449574944893359,0.0014685278864544889,1
2357,4767,4768,1.5900000000000116,5.1257,5.0897,20543070839950.195,1.2120999645151738e-16,0.12120999645151738,0.0014685278864544893,0.0014893754691953213,1
2358,4768,4769,1.4735331689514135,5.0897,5.064,19504896392024.23,1.212099964515172e-16,0.12120999645151721,0.0014893754691953191,0.0015045311082449587,1
2359,4769,4770,1.232436610945977,5.064,5.041,16630242696216.95,1.2120999645151723e-16,0.12120999645151723,0.0015045311082449591,0.0015182915358814757,1
2360,4770,4771,0.9754998718605599,5.041,5.0589,13189709679654.076,1.212099964515172e-16,0.12120999645151721,0.0015182915358814754,0.0015075661460498878,1
2361,4771,4772,0.7707788269017265,5.0589,5.0692,10306023261615.326,1.2120999645151726e-16,0.12120999645151725,0.0015075661460498882,0.0015014459867083267,1
2362,4772,4773,0.7166589146867617,5.0692,5.1103,9390789110792.662,1.2120999645151726e-16,0.12120999645151725,0.0015014459867083267,0.0014773921039542635,1
2363,3749,4774,1.3796013917070327,1.0717,1.0605,9391902583781680.0,4.675358765390555e-19,0.0004675358765390555,0.00012957422146980382,0.000132325554893565,1
2364,4774,4775,1.256065284927497,1.0605,1.062,8707508517223848.0,4.675358765390554e-19,0.0004675358765390554,0.000132325554893565,0.00013195201787479966,1
2365,4775,4776,1.1512167476196666,1.062,1.0625,7950638461435031.0,4.675358765390563e-19,0.0004675358765390563,0.00013195201787479993,0.00013182785696153762,1
2366,4776,4777,1.0438869670610993,1.0625,1.0508,7364190323037921.0,4.675358765390581e-19,0.0004675358765390581,0.00013182785696153813,0.00013477984150128406,1
2367,4777,4778,0.9806120537705071,1.0508,1.0,7815634909172467.0,4.67535876539059e-19,0.000467535876539059,0.00013477984150128434,0.0001488212916479867,1
2368,4778,4779,0.9331666517830447,1.0,1.0,8205612334681293.0,4.675358765390595e-19,0.0004675358765390595,0.00014882129164798684,0.00014882129164798684,1
2369,4779,4780,0.8976079322287797,1.0,1.0554,7092920094121320.0,4.675358765390595e-19,0.0004675358765390595,0.00014882129164798684,0.00013360751602817234,1
2370,4780,4781,0.9824459272651911,1.0554,1.0591,6914393616268082.0,4.675358765390601e-19,0.00046753587653906013,0.00013360751602817253,0.00013267562234618144,1
2371,4781,4782,1.4307340773183745,1.0591,1.0507,1.015987781425639e+16,4.675358765390601e-19,0.00046753587653906013,0.00013267562234618144,0.00013480549796941318,1
2372,4782,4783,1.9071968959706145,1.0507,1.0828,1.2960580414413754e+16,4.675358765390602e-19,0.00046753587653906024,0.0001348054979694132,0.00012693125537929605,1
2373,4783,4784,1.4957606760441342,1.0828,1.1178,8981227212955667.0,4.675358765390607e-19,0.0004675358765390607,0.00012693125537929618,0.00011910688288386944,1
2374,4784,4785,1.1596982366115782,1.1178,1.1257,6440660678199337.0,4.675358765390605e-19,0.0004675358765390605,0.00011910688288386939,0.00011744099913344196,1
2375,4785,4786,1.1678184790454376,1.1257,1.2068,5573288350269934.0,4.675358765390601e-19,0.00046753587653906013,0.00011744099913344186,0.00010218672169164469,1
2376,4786,4787,1.2607934009979724,1.2068,1.2735,4698357644037687.0,4.675358765390614e-19,0.0004675358765390614,0.00010218672169164498,9.176290860860964e-05,1
2377,4787,4788,1.3466996695625884,1.2735,1.3692,3901670208393007.5,4.675358765390615e-19,0.0004675358765390615,9.176290860860965e-05,7.938369113612635e-05,1
2378,4788,4789,1.4522052196573403,1.3692,1.4323,3322552322445783.5,4.675358765390625e-19,0.00046753587653906246,7.938369113612651e-05,7.254326290319811e-05,1
2379,4789,4790,1.676901905300356,1.4323,1.492,3230689245238861.0,4.675358765390622e-19,0.0004675358765390622,7.254326290319807e-05,6.685400403941115e-05,1
2380,4790,4791,2.0631044568804513,1.492,1.504,3602873163599012.0,4.675358765390615e-19,0.0004675358765390615,6.685400403941105e-05,6.579144075372919e-05,1
2381,4791,4792,2.374152480360092,1.504,1.4525,4376310830493589.0,4.675358765390617e-19,0.0004675358765390617,6.579144075372922e-05,7.053956666699651e-05,1
2382,4792,4793,1.854561942885705,1.4525,1.3889,4009673919276277.5,4.675358765390624e-19,0.00046753587653906235,7.053956666699662e-05,7.714772322180784e-05,1
2383,4793,4794,4.141847413896358,1.3889,1.4874,8547275957839938.0,3.2017085375072554e-20,3.201708537507255e-05,5.283113799029963e-06,4.606556127305526e-06,1
2384,4794,4795,2.42441745580253,1.4874,1.4587,4529253431237575.0,3.2017085375072584e-20,3.201708537507259e-05,4.60655612730553e-06,4.789607833822487e-06,1
2385,4795,4796,1.6452659359507784,1.4587,1.4782,3111824226647856.0,3.20170853750732e-20,3.20170853750732e-05,4.789607833822579e-06,4.664075000765767e-06,1
2386,4796,4797,1.308625232830239,1.4782,1.4815,2399374768690230.0,3.2017085375072957e-20,3.201708537507296e-05,4.664075000765732e-06,4.643319947789498e-06,1
2387,4797,4798,1.2160592090848235,1.4815,1.4469,2327592787334710.5,3.201708537507334e-20,3.201708537507334e-05,4.643319947789554e-06,4.868048406614307e-06,1
2388,4798,4799,1.1736268572250694,1.4469,1.376,2605753195933559.0,3.201708537507321e-20,3.201708537507321e-05,4.868048406614286e-06,5.382636518935629e-06,1
2389,4799,4800,1.305220287920786,1.376,1.3759,3202027021208397.5,3.201708537507334e-20,3.201708537507334e-05,5.382636518935652e-06,5.383418964189396e-06,1
2390,4800,4801,1.2628935030318187,1.3759,1.3708,3121753287391996.0,3.2017085375073474e-20,3.2017085375073475e-05,5.383418964189418e-06,5.423551018579025e-06,1
2391,4801,4802,1.2621410380777607,1.3708,1.3864,3072931781913120.0,3.201708537507327e-20,3.201708537507327e-05,5.42355101857899e-06,5.302184331118048e-06,1
2392,4802,4803,1.1884864324004734,1.3864,1.3468,2998363355017682.0,3.2017085375073607e-20,3.201708537507361e-05,5.302184331118104e-06,5.6185688352637555e-06,1
2393,4803,4804,1.1437219941926513,1.3468,1.3398,3088801693621640.5,3.2017085375073673e-20,3.201708537507367e-05,5.618568835263767e-06,5.677432433929437e-06,1
2394,4804,4805,1.3143059004660997,1.3398,1.299,3816703602528764.5,3.201708537507389e-20,3.201708537507389e-05,5.677432433929475e-06,6.039675691597007e-06,1
2395,4805,4806,1.772484132510072,1.299,1.272,5709597338752372.0,3.2017085375074e-20,3.2017085375073996e-05,6.039675691597027e-06,6.29879825862092e-06,1
2396,4806,4807,2.3202801554984576,1.272,1.2437,8153799000214401.0,3.201708537507408e-20,3.2017085375074085e-05,6.298798258620938e-06,6.5887139457701835e-06,1
2397,4807,4808,1.7623280057923385,1.2437,1.2258,6668043885214587.0,3.201708537507404e-20,3.201708537507404e-05,6.588713945770176e-06,6.782545054587722e-06,1
2398,4808,4809,1.2472770341828623,1.2258,1.2187,4914583742583115.0,3.201708537507402e-20,3.2017085375074024e-05,6.782545054587718e-06,6.861803847778268e-06,1
2399,4809,4810,1.1423221962301255,1.2187,1.2096,4622440762022299.0,3.201708537507392e-20,3.201708537507392e-05,6.861803847778246e-06,6.965436944313005e-06,1
2400,4810,4811,1.1342839150759434,1.2096,1.2013,4723826208475063.0,3.201708537507388e-20,3.2017085375073874e-05,6.965436944312996e-06,7.062020391140039e-06,1
2401,4811,4812,1.1428910709249598,1.2013,1.161,5168419687129309.0,3.201708537507378e-20,3.201708537507378e-05,7.062020391140017e-06,7.560795329753334e-06,1
2402,4812,4813,1.0623088063270343,1.161,1.157,5176940026194908.0,3.2017085375073715e-20,3.201708537507372e-05,7.560795329753319e-06,7.613164318410895e-06,1
2403,4813,4814,1.0585367258626601,1.157,1.1823,4975117622964754.0,3.201708537507355e-20,3.2017085375073556e-05,7.6131643184108565e-06,7.290822785939212e-06,1
2404,4814,4815,1.0923827168167675,1.1823,1.135,5337289920672325.0,3.201708537507364e-20,3.201708537507364e-05,7.290822785939231e-06,7.911160551671022e-06,1
2405,4815,4816,1.1292918134831222,1.135,1.14,5931429001596718.0,3.2017085375073487e-20,3.201708537507349e-05,7.911160551670983e-06,7.841916591009813e-06,1
2406,4816,4817,1.203411816461855,1.14,1.172,5929417998908930.0,3.201708537507371e-20,3.201708537507371e-05,7.841916591009867e-06,7.419535173441466e-06,1
2407,4817,4818,1.5249918032566399,1.172,1.163,7217939615017158.0,3.2017085375073733e-20,3.201708537507373e-05,7.419535173441471e-06,7.534813234427546e-06,1
2408,4818,4819,1.9584177286779383,1.163,1.157,9511189679104680.0,3.2017085375073793e-20,3.201708537507379e-05,7.534813234427559e-06,7.613164318410914e-06,1
2409,4819,4820,1.9943169256665303,1.157,1.148,9940409926159044.0,3.201708537507378e-20,3.201708537507378e-05,7.613164318410911e-06,7.733002405089027e-06,1
2410,4820,4821,1.4118781817139827,1.148,1.13,7378099438352592.0,3.2017085375073745e-20,3.2017085375073746e-05,7.733002405089017e-06,7.98132571201851e-06,1
2411,4821,4822,1.0024470060806145,1.13,1.095,5759322250639644.0,3.201708537507381e-20,3.2017085375073813e-05,7.981325712018527e-06,8.499701675675199e-06,1
2412,4822,4823,0.9868130522039239,1.095,1.068,6346088998564924.0,3.201708537507376e-20,3.201708537507376e-05,8.499701675675186e-06,8.934894234801685e-06,1
2413,4823,4824,1.0518555033843813,1.068,1.08,6952418795386322.0,3.2017085375073703e-20,3.2017085375073705e-05,8.93489423480167e-06,8.737444102946174e-06,1
2414,4824,4825,1.115930105338143,1.08,1.127,6627596921888089.0,3.2017085375073703e-20,3.2017085375073705e-05,8.737444102946174e-06,8.023873796816244e-06,1
2415,4825,4826,1.178134118001855,1.127,1.109,6632436794595661.0,3.2017085375073643e-20,3.2017085375073644e-05,8.023873796816229e-06,8.28645600808241e-06,1
2416,4826,4827,1.1525623627379131,1.109,1.084,7014065521791145.0,3.20170853750736e-20,3.2017085375073603e-05,8.2864560080824e-06,8.673080092928664e-06,1
2417,4827,4828,1.1467344941179591,1.084,1.062,7609706778010656.0,3.201708537507366e-20,3.2017085375073664e-05,8.67308009292868e-06,9.036138687333007e-06,1
2418,4828,4829,1.2091732712891181,1.062,1.1003,7790238530394463.0,3.2017085375073685e-20,3.2017085375073685e-05,9.036138687333014e-06,8.418015003432063e-06,1
2419,4829,4830,1.2450301201175684,1.1003,1.1048,7408742451418923.0,3.201708537507366e-20,3.2017085375073664e-05,8.418015003432056e-06,8.349579231968033e-06,1
2420,4830,4831,1.3638181696986071,1.1048,1.1089,7990209114191438.0,3.201708537507366e-20,3.2017085375073664e-05,8.349579231968033e-06,8.287950611679158e-06,1
2421,4831,4832,1.43391073641282,1.1089,1.099,8489955075153348.0,3.201708537507367e-20,3.2017085375073664e-05,8.287950611679158e-06,8.4379420133585e-06,1
2422,4832,4833,1.563841424185975,1.099,1.106,9307749681986364.0,3.2017085375073673e-20,3.201708537507367e-05,8.437942013358502e-06,8.33147062519122e-06,1
2423,3963,4834,6.333687709383856,1.5627,1.8975,6414042465419662.0,6.380550063007593e-16,0.6380550063007593,0.08316814664344148,0.05640851656196753,1
2424,4834,4835,3.633249234500711,1.8975,1.9577,2315966816731283.0,6.380550063007591e-16,0.6380550063007592,0.05640851656196751,0.052992690076267605,1
2425,4835,4836,1.7321951391226036,1.9577,2.0777,921728127242478.9,6.38055006300759e-16,0.6380550063007591,0.0529926900762676,0.047048151873843834,1
2426,4836,4837,1.168845584326683,2.0777,2.0668,557378670890714.5,6.380550063007581e-16,0.6380550063007582,0.047048151873843765,0.04754571055098029,1
2427,4837,4838,1.126454615153229,2.0668,2.1041,523820073646481.0,6.38055006300759e-16,0.6380550063007591,0.04754571055098036,0.04587493851149844,1
2428,4838,4839,1.1754998936622731,2.1041,2.3518,423869423119905.9,6.380550063007598e-16,0.6380550063007598,0.04587493851149849,0.03672040612488193,1
2429,4839,4840,1.083235893053761,2.3518,2.5824,258995794047844.1,6.380550063007586e-16,0.6380550063007586,0.03672040612488186,0.030455183585603455,1
2430,4840,4841,1.0636258740741564,2.5824,2.7051,191795708386902.22,6.380550063007613e-16,0.6380550063007613,0.03045518358560358,0.027755023481447653,1
2431,4841,4842,1.0555567251455547,2.7051,2.8119,160503311422864.3,6.380550063007599e-16,0.63805500630076,0.02775502348144759,0.02568671128815871,1
2432,4842,4843,1.0688311372709889,2.8119,2.8829,143051361503118.6,6.380550063007604e-16,0.6380550063007604,0.02568671128815873,0.02443706767703229,1
2433,4843,4844,1.0649413129370071,2.8829,2.9584,128766016331898.94,6.380550063007635e-16,0.6380550063007635,0.02443706767703241,0.023205688608305436,1
2434,4844,4845,1.084619749036499,2.9584,2.9855,122262533666191.73,6.380550063007636e-16,0.6380550063007636,0.023205688608305443,0.022786315001892155,1
2435,4845,4846,1.2149897118906003,2.9855,2.9113,141451645402437.25,6.380550063007653e-16,0.6380550063007654,0.022786315001892217,0.02396262145508851,1
2436,4846,4847,1.374954544703205,2.9113,2.8069,181136247730692.34,5.871963643614838e-16,0.5871963643614838,0.022052588037160245,0.02372354599644287,1
2437,4847,4848,1.2827314605949272,2.8069,2.7341,191559997507034.66,5.871963643614826e-16,0.5871963643614826,0.023723545996442823,0.025003723950473542,1
2438,4848,4849,1.5945218719101995,2.7341,2.7579,246608090950134.44,5.871963643614814e-16,0.5871963643614814,0.02500372395047349,0.024574034044659007,1
